evidence_target_id,candidate_id,ticker,company_name,target_type,filing_type,query_url,supports_field,required_for_partial,expected_evidence,verification_status,notes
RHC-0023-ACQUIRED-NITE-EVT-001,RHC-0023-ACQUIRED-NITE,NITE,Nightstar Therapeutics plc,MERGER_8K,8-K,https://efts.sec.gov/LATEST/search-index?q=NITE+%22Nightstar+Therapeutics+plc%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2019-01-01&enddt=2019-12-31,deal_announcement_date|acquirer|deal_price_or_consideration|deal_terms,TRUE,Merger agreement 8-K with Item 1.01 and deal consideration language.,VERIFY_REQUIRED,"Outcome-first verification target. Do not promote without primary filing URL, date, accession, and excerpt."
RHC-0023-ACQUIRED-NITE-EVT-002,RHC-0023-ACQUIRED-NITE,NITE,Nightstar Therapeutics plc,MERGER_PROXY,"DEFM14A,DEF 14A",https://efts.sec.gov/LATEST/search-index?q=NITE+%22Nightstar+Therapeutics+plc%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22&forms=DEFM14A%2CDEF+14A&dateRange=custom&startdt=2019-01-01&enddt=2019-12-31,proxy_background|deal_premium_pct|process_timeline,TRUE,"Proxy background section with board process, outreach, competing bids, and premium if disclosed.",VERIFY_REQUIRED,"Outcome-first verification target. Do not promote without primary filing URL, date, accession, and excerpt."
RHC-0023-ACQUIRED-NITE-EVT-003,RHC-0023-ACQUIRED-NITE,NITE,Nightstar Therapeutics plc,PRIOR_PROCESS_8K,"8-K,10-Q,10-K",https://efts.sec.gov/LATEST/search-index?q=NITE+%22Nightstar+Therapeutics+plc%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,prior_process_signal|observation_date|had_prior_process_signal,FALSE,"Pre-announcement process language, banker/advisor language, or no-hit confirmation.",VERIFY_REQUIRED,Backward-looking process-signal search. A no-hit result must be recorded before classifying as no prior signal.
RHC-0023-ACQUIRED-NITE-EVT-004,RHC-0023-ACQUIRED-NITE,NITE,Nightstar Therapeutics plc,PRIOR_13D,"SC 13D,SC 13D/A",https://efts.sec.gov/LATEST/search-index?q=NITE+%22Nightstar+Therapeutics+plc%22+%22Item+4%22+OR+%22maximize+shareholder+value%22+OR+%22strategic+alternatives%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,activist_involvement|item4_intent,FALSE,Any pre-deal Item 4 activist pressure or sale-process language.,VERIFY_REQUIRED,Backward-looking process-signal search. A no-hit result must be recorded before classifying as no prior signal.
RHC-0023-ACQUIRED-NITE-EVT-005,RHC-0023-ACQUIRED-NITE,NITE,Nightstar Therapeutics plc,ROFR_ROFN_EXHIBIT,"8-K,10-K,10-Q,EX-10",https://efts.sec.gov/LATEST/search-index?q=NITE+%22Nightstar+Therapeutics+plc%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,rofr_scope|transaction_rights,FALSE,"Prior collaboration/license exhibit with ROFR, ROFN, ROFO, or option rights.",VERIFY_REQUIRED,Backward-looking process-signal search. A no-hit result must be recorded before classifying as no prior signal.
RHC-0023-ACQUIRED-NITE-EVT-006,RHC-0023-ACQUIRED-NITE,NITE,Nightstar Therapeutics plc,PRICE_WINDOW,PRICE_DATA,https://finance.yahoo.com/quote/NITE/history/,price_before_signal|price_30d_after|price_90d_after|max_drawdown_after_signal,TRUE,Adjusted-close price window after the verified observation date.,VERIFY_REQUIRED,Use price_window_fetcher.py after observation_date is verified; use fallback source for delisted ticker if yfinance has no data.
RHC-0024-ACQUIRED-ONCE-EVT-001,RHC-0024-ACQUIRED-ONCE,ONCE,"Spark Therapeutics, Inc.",MERGER_8K,8-K,https://efts.sec.gov/LATEST/search-index?q=ONCE+%22Spark+Therapeutics%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2019-01-01&enddt=2019-12-31,deal_announcement_date|acquirer|deal_price_or_consideration|deal_terms,TRUE,Merger agreement 8-K with Item 1.01 and deal consideration language.,VERIFY_REQUIRED,"Outcome-first verification target. Do not promote without primary filing URL, date, accession, and excerpt."
RHC-0024-ACQUIRED-ONCE-EVT-002,RHC-0024-ACQUIRED-ONCE,ONCE,"Spark Therapeutics, Inc.",MERGER_PROXY,"DEFM14A,DEF 14A",https://efts.sec.gov/LATEST/search-index?q=ONCE+%22Spark+Therapeutics%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22&forms=DEFM14A%2CDEF+14A&dateRange=custom&startdt=2019-01-01&enddt=2019-12-31,proxy_background|deal_premium_pct|process_timeline,TRUE,"Proxy background section with board process, outreach, competing bids, and premium if disclosed.",VERIFY_REQUIRED,"Outcome-first verification target. Do not promote without primary filing URL, date, accession, and excerpt."
RHC-0024-ACQUIRED-ONCE-EVT-003,RHC-0024-ACQUIRED-ONCE,ONCE,"Spark Therapeutics, Inc.",PRIOR_PROCESS_8K,"8-K,10-Q,10-K",https://efts.sec.gov/LATEST/search-index?q=ONCE+%22Spark+Therapeutics%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,prior_process_signal|observation_date|had_prior_process_signal,FALSE,"Pre-announcement process language, banker/advisor language, or no-hit confirmation.",VERIFY_REQUIRED,Backward-looking process-signal search. A no-hit result must be recorded before classifying as no prior signal.
RHC-0024-ACQUIRED-ONCE-EVT-004,RHC-0024-ACQUIRED-ONCE,ONCE,"Spark Therapeutics, Inc.",PRIOR_13D,"SC 13D,SC 13D/A",https://efts.sec.gov/LATEST/search-index?q=ONCE+%22Spark+Therapeutics%2C+Inc.%22+%22Item+4%22+OR+%22maximize+shareholder+value%22+OR+%22strategic+alternatives%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,activist_involvement|item4_intent,FALSE,Any pre-deal Item 4 activist pressure or sale-process language.,VERIFY_REQUIRED,Backward-looking process-signal search. A no-hit result must be recorded before classifying as no prior signal.
RHC-0024-ACQUIRED-ONCE-EVT-005,RHC-0024-ACQUIRED-ONCE,ONCE,"Spark Therapeutics, Inc.",ROFR_ROFN_EXHIBIT,"8-K,10-K,10-Q,EX-10",https://efts.sec.gov/LATEST/search-index?q=ONCE+%22Spark+Therapeutics%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,rofr_scope|transaction_rights,FALSE,"Prior collaboration/license exhibit with ROFR, ROFN, ROFO, or option rights.",VERIFY_REQUIRED,Backward-looking process-signal search. A no-hit result must be recorded before classifying as no prior signal.
RHC-0024-ACQUIRED-ONCE-EVT-006,RHC-0024-ACQUIRED-ONCE,ONCE,"Spark Therapeutics, Inc.",PRICE_WINDOW,PRICE_DATA,https://finance.yahoo.com/quote/ONCE/history/,price_before_signal|price_30d_after|price_90d_after|max_drawdown_after_signal,TRUE,Adjusted-close price window after the verified observation date.,VERIFY_REQUIRED,Use price_window_fetcher.py after observation_date is verified; use fallback source for delisted ticker if yfinance has no data.
RHC-0025-ACQUIRED-TSRO-EVT-001,RHC-0025-ACQUIRED-TSRO,TSRO,"TESARO, Inc.",MERGER_8K,8-K,https://efts.sec.gov/LATEST/search-index?q=TSRO+%22TESARO%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2019-01-01&enddt=2019-12-31,deal_announcement_date|acquirer|deal_price_or_consideration|deal_terms,TRUE,Merger agreement 8-K with Item 1.01 and deal consideration language.,VERIFY_REQUIRED,"Outcome-first verification target. Do not promote without primary filing URL, date, accession, and excerpt."
RHC-0025-ACQUIRED-TSRO-EVT-002,RHC-0025-ACQUIRED-TSRO,TSRO,"TESARO, Inc.",MERGER_PROXY,"DEFM14A,DEF 14A",https://efts.sec.gov/LATEST/search-index?q=TSRO+%22TESARO%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22&forms=DEFM14A%2CDEF+14A&dateRange=custom&startdt=2019-01-01&enddt=2019-12-31,proxy_background|deal_premium_pct|process_timeline,TRUE,"Proxy background section with board process, outreach, competing bids, and premium if disclosed.",VERIFY_REQUIRED,"Outcome-first verification target. Do not promote without primary filing URL, date, accession, and excerpt."
RHC-0025-ACQUIRED-TSRO-EVT-003,RHC-0025-ACQUIRED-TSRO,TSRO,"TESARO, Inc.",PRIOR_PROCESS_8K,"8-K,10-Q,10-K",https://efts.sec.gov/LATEST/search-index?q=TSRO+%22TESARO%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,prior_process_signal|observation_date|had_prior_process_signal,FALSE,"Pre-announcement process language, banker/advisor language, or no-hit confirmation.",VERIFY_REQUIRED,Backward-looking process-signal search. A no-hit result must be recorded before classifying as no prior signal.
RHC-0025-ACQUIRED-TSRO-EVT-004,RHC-0025-ACQUIRED-TSRO,TSRO,"TESARO, Inc.",PRIOR_13D,"SC 13D,SC 13D/A",https://efts.sec.gov/LATEST/search-index?q=TSRO+%22TESARO%2C+Inc.%22+%22Item+4%22+OR+%22maximize+shareholder+value%22+OR+%22strategic+alternatives%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,activist_involvement|item4_intent,FALSE,Any pre-deal Item 4 activist pressure or sale-process language.,VERIFY_REQUIRED,Backward-looking process-signal search. A no-hit result must be recorded before classifying as no prior signal.
RHC-0025-ACQUIRED-TSRO-EVT-005,RHC-0025-ACQUIRED-TSRO,TSRO,"TESARO, Inc.",ROFR_ROFN_EXHIBIT,"8-K,10-K,10-Q,EX-10",https://efts.sec.gov/LATEST/search-index?q=TSRO+%22TESARO%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,rofr_scope|transaction_rights,FALSE,"Prior collaboration/license exhibit with ROFR, ROFN, ROFO, or option rights.",VERIFY_REQUIRED,Backward-looking process-signal search. A no-hit result must be recorded before classifying as no prior signal.
RHC-0025-ACQUIRED-TSRO-EVT-006,RHC-0025-ACQUIRED-TSRO,TSRO,"TESARO, Inc.",PRICE_WINDOW,PRICE_DATA,https://finance.yahoo.com/quote/TSRO/history/,price_before_signal|price_30d_after|price_90d_after|max_drawdown_after_signal,TRUE,Adjusted-close price window after the verified observation date.,VERIFY_REQUIRED,Use price_window_fetcher.py after observation_date is verified; use fallback source for delisted ticker if yfinance has no data.
