candidate_id,ticker,company_name,likely_outcome_type,likely_outcome_year,outcome_source_hint,outcome_edgar_query,prior_process_signal_query,prior_13d_query,prior_rofr_exhibit_query,proxy_or_s4_query,verification_status,priority,reason_for_inclusion,notes
RHC-0011-ACQUIRED-CLCD,CLCD,"CoLucid Pharmaceuticals, Inc.",ACQUIRED,2017,Eli Lilly acquisition; verify with 8-K merger agreement and tender offer filings.,https://efts.sec.gov/LATEST/search-index?q=CLCD+%22CoLucid+Pharmaceuticals%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2017-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=CLCD+%22CoLucid+Pharmaceuticals%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=CLCD+%22CoLucid+Pharmaceuticals%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=CLCD+%22CoLucid+Pharmaceuticals%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=CLCD+%22CoLucid+Pharmaceuticals%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0012-ACQUIRED-DMTX,DMTX,"Dimension Therapeutics, Inc.",ACQUIRED,2017,Ultragenyx acquisition; verify with 8-K merger agreement and tender offer filings.,https://efts.sec.gov/LATEST/search-index?q=DMTX+%22Dimension+Therapeutics%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2017-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=DMTX+%22Dimension+Therapeutics%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=DMTX+%22Dimension+Therapeutics%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=DMTX+%22Dimension+Therapeutics%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=DMTX+%22Dimension+Therapeutics%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0013-ACQUIRED-KITE,KITE,"Kite Pharma, Inc.",ACQUIRED,2017,Gilead acquisition; verify with 8-K merger agreement and proxy background.,https://efts.sec.gov/LATEST/search-index?q=KITE+%22Kite+Pharma%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2017-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=KITE+%22Kite+Pharma%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=KITE+%22Kite+Pharma%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=KITE+%22Kite+Pharma%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=KITE+%22Kite+Pharma%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0014-ACQUIRED-AVXS,AVXS,"AveXis, Inc.",ACQUIRED,2018,Novartis acquisition; verify with 8-K merger agreement and tender offer filings.,https://efts.sec.gov/LATEST/search-index?q=AVXS+%22AveXis%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2018-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=AVXS+%22AveXis%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=AVXS+%22AveXis%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=AVXS+%22AveXis%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=AVXS+%22AveXis%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0015-ACQUIRED-BIVV,BIVV,Bioverativ Inc.,ACQUIRED,2018,Sanofi acquisition; verify with 8-K merger agreement and proxy.,https://efts.sec.gov/LATEST/search-index?q=BIVV+%22Bioverativ+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2018-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=BIVV+%22Bioverativ+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=BIVV+%22Bioverativ+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=BIVV+%22Bioverativ+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=BIVV+%22Bioverativ+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0016-ACQUIRED-CASC,CASC,"Cascadian Therapeutics, Inc.",ACQUIRED,2018,Seattle Genetics acquisition; verify with 8-K merger agreement and tender offer filings.,https://efts.sec.gov/LATEST/search-index?q=CASC+%22Cascadian+Therapeutics%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2018-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=CASC+%22Cascadian+Therapeutics%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=CASC+%22Cascadian+Therapeutics%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=CASC+%22Cascadian+Therapeutics%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=CASC+%22Cascadian+Therapeutics%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0017-ACQUIRED-JUNO,JUNO,"Juno Therapeutics, Inc.",ACQUIRED,2018,Celgene acquisition; verify with 8-K merger agreement and DEFM14A.,https://efts.sec.gov/LATEST/search-index?q=JUNO+%22Juno+Therapeutics%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2018-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=JUNO+%22Juno+Therapeutics%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=JUNO+%22Juno+Therapeutics%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=JUNO+%22Juno+Therapeutics%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=JUNO+%22Juno+Therapeutics%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0018-ACQUIRED-RXDX,RXDX,"Ignyta, Inc.",ACQUIRED,2018,Roche acquisition; verify with merger 8-K and tender offer filings.,https://efts.sec.gov/LATEST/search-index?q=RXDX+%22Ignyta%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2018-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=RXDX+%22Ignyta%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=RXDX+%22Ignyta%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=RXDX+%22Ignyta%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,https://efts.sec.gov/LATEST/search-index?q=RXDX+%22Ignyta%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2015-01-01&enddt=2018-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0019-ACQUIRED-ALDR,ALDR,Alder BioPharmaceuticals,ACQUIRED,2019,EDGAR 8-K Lundbeck deal Sep 2019; ~$1.95B; eptinezumab migraine CGRP,https://efts.sec.gov/LATEST/search-index?q=ALDR+%22Alder+BioPharmaceuticals%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2019-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=ALDR+%22Alder+BioPharmaceuticals%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=ALDR+%22Alder+BioPharmaceuticals%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=ALDR+%22Alder+BioPharmaceuticals%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=ALDR+%22Alder+BioPharmaceuticals%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,At upper limit of target range. Confirm exact mcap at time.
RHC-0020-ACQUIRED-ARRY,ARRY,Array BioPharma Inc.,ACQUIRED,2019,Pfizer acquisition; verify with 8-K merger agreement and proxy.,https://efts.sec.gov/LATEST/search-index?q=ARRY+%22Array+BioPharma+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2019-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=ARRY+%22Array+BioPharma+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=ARRY+%22Array+BioPharma+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=ARRY+%22Array+BioPharma+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=ARRY+%22Array+BioPharma+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0021-ACQUIRED-CMTA,CMTA,Clementia Pharmaceuticals Inc.,ACQUIRED,2019,Ipsen acquisition; verify with 8-K/6-K transaction filings.,https://efts.sec.gov/LATEST/search-index?q=CMTA+%22Clementia+Pharmaceuticals+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2019-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=CMTA+%22Clementia+Pharmaceuticals+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=CMTA+%22Clementia+Pharmaceuticals+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=CMTA+%22Clementia+Pharmaceuticals+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=CMTA+%22Clementia+Pharmaceuticals+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0022-ACQUIRED-LOXO,LOXO,"Loxo Oncology, Inc.",ACQUIRED,2019,Eli Lilly acquisition; verify with 8-K merger agreement and proxy.,https://efts.sec.gov/LATEST/search-index?q=LOXO+%22Loxo+Oncology%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2019-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=LOXO+%22Loxo+Oncology%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=LOXO+%22Loxo+Oncology%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=LOXO+%22Loxo+Oncology%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=LOXO+%22Loxo+Oncology%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0023-ACQUIRED-NITE,NITE,Nightstar Therapeutics plc,ACQUIRED,2019,Biogen acquisition; verify with 8-K/6-K merger agreement and tender offer filings.,https://efts.sec.gov/LATEST/search-index?q=NITE+%22Nightstar+Therapeutics+plc%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2019-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=NITE+%22Nightstar+Therapeutics+plc%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=NITE+%22Nightstar+Therapeutics+plc%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=NITE+%22Nightstar+Therapeutics+plc%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=NITE+%22Nightstar+Therapeutics+plc%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0024-ACQUIRED-ONCE,ONCE,"Spark Therapeutics, Inc.",ACQUIRED,2019,Roche acquisition; verify with merger 8-K and proxy.,https://efts.sec.gov/LATEST/search-index?q=ONCE+%22Spark+Therapeutics%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2019-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=ONCE+%22Spark+Therapeutics%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=ONCE+%22Spark+Therapeutics%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=ONCE+%22Spark+Therapeutics%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=ONCE+%22Spark+Therapeutics%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0025-ACQUIRED-TSRO,TSRO,"TESARO, Inc.",ACQUIRED,2019,GSK acquisition; verify with merger 8-K and proxy/tender filings.,https://efts.sec.gov/LATEST/search-index?q=TSRO+%22TESARO%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2019-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=TSRO+%22TESARO%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=TSRO+%22TESARO%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=TSRO+%22TESARO%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=TSRO+%22TESARO%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
